StudentID.i,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2119,15,F,Caucasian,High school,15.426462864337001,19,No,High,Yes,No,Yes,Yes,1.7723554330096858,F
2120,16,M,Caucasian,High school,16.828795199124894,28,Yes,Moderate,No,No,No,No,0.7975176691622691,F
2121,16,M,Others,None,12.353891723771817,6,Yes,High,Yes,Yes,No,No,3.5209314528229396,A
2122,17,F,Asian,Some college,12.888463392596332,17,No,Moderate,No,Yes,No,No,1.5913657381425088,F
2123,17,F,Asian,Some college,0.5667490076676929,11,No,High,Yes,No,No,No,1.8640736524087984,F
2124,17,M,Others,Some college,16.57060519163017,18,Yes,High,No,Yes,No,No,2.4118406224250792,D
2125,16,M,Caucasian,High school,15.765504163416592,15,No,High,No,No,No,No,2.137692088152197,D
2126,18,M,Caucasian,High school,5.180702882066943,21,No,High,No,No,No,No,1.073333389897043,F
2127,18,F,Caucasian,Some college,14.173534399310139,26,No,None,Yes,No,No,No,0.3124795812740794,F
2128,16,M,Caucasian,Bachelor's,4.297092128499962,23,No,None,No,No,No,No,0.5022261210258885,F
2129,16,M,Caucasian,Some college,0.8066032210302598,16,No,High,No,No,Yes,No,1.4903088969066123,F
2130,16,M,Caucasian,Some college,4.0227308518075455,19,Yes,Low,Yes,No,No,No,0.8765441058695893,F
2131,16,F,Caucasian,Some college,3.572577535,14,Yes,Moderate,Yes,Yes,No,No,2.051919032041663,D
2132,16,F,Caucasian,None,6.754959934696945,0,No,Moderate,Yes,No,No,No,3.294332437143911,B
2133,16,M,Caucasian,Higher,8.368989943509161,1,No,None,No,No,No,No,2.6078393525028623,C
2134,17,M,Caucasian,Some college,10.170777829954158,7,No,None,No,No,No,No,2.207001981395421,D
2135,17,F,Others,High school,9.535077510166563,21,No,High,Yes,Yes,No,No,1.629355895809393,F
2136,17,F,Asian,Some college,5.413492119305787,24,No,High,No,No,No,No,0.4937411351889655,F
2137,17,F,Others,High school,0.5834133714814893,1,No,Moderate,No,Yes,Yes,No,3.204313181292444,B
2138,16,F,Caucasian,Higher,12.102032444743013,18,Yes,Very High,No,No,No,No,2.0681117849682034,D
2139,18,F,Caucasian,High school,7.914896596947088,8,No,Low,Yes,No,No,Yes,2.281345006080266,D
2140,15,F,Asian,Some college,5.973443147750994,8,Yes,Low,No,Yes,No,No,2.4821724081876124,D
2141,16,F,Caucasian,High school,17.338820856610248,12,No,High,Yes,No,Yes,No,2.622179001774681,C
2142,15,F,Caucasian,Some college,14.934866155963196,5,No,High,No,No,Yes,No,3.3505919788523375,B
2143,18,F,Caucasian,Some college,17.155310967448845,29,No,Moderate,Yes,No,Yes,No,0.8411757539950683,F
2144,17,M,Caucasian,Some college,9.899655894,14,No,Very High,Yes,No,Yes,No,2.371982914818465,D
2145,18,M,Caucasian,Some college,2.6186250425355495,18,Yes,Very High,No,Yes,No,No,1.9225913490306892,F
2146,16,M,Caucasian,Bachelor's,13.924428722425448,20,No,None,No,No,No,No,1.0075173084456468,F
2147,17,F,African America,None,4.121475598743505,14,No,Low,Yes,No,No,No,1.5538733401089513,F
2148,16,M,Caucasian,High school,8.824593381834337,17,No,High,No,No,No,No,1.2476927957970836,F
2149,17,F,Caucasian,High school,1.300015779,6,No,Moderate,Yes,No,No,No,2.460743527113226,D
2150,15,F,Asian,Higher,16.50616804845965,25,No,None,Yes,No,Yes,Yes,0.9633404310113689,F
2151,15,M,Caucasian,High school,2.5188128209500116,10,No,High,No,No,No,No,2.0836979858728815,D
2152,15,F,Caucasian,Some college,18.061950140986195,7,Yes,Moderate,No,No,Yes,No,2.942198841728139,C
2153,18,M,Asian,Some college,17.284612045231142,5,Yes,Moderate,No,No,Yes,No,3.1794507681007715,B
2154,16,M,Caucasian,High school,9.291655288784922,7,No,Low,Yes,No,No,No,2.627337296160058,C
2155,18,M,Caucasian,High school,14.887364086079813,1,No,High,No,No,Yes,No,3.1094935788792104,B
2156,15,F,Caucasian,High school,12.388901476363065,18,No,Moderate,Yes,No,No,No,1.4229175121495328,F
2157,16,M,Caucasian,Some college,16.061512846754898,15,No,Low,Yes,Yes,No,No,2.0582044841224825,D
2158,15,F,African America,High school,8.636102016,6,Yes,Moderate,No,No,No,Yes,2.917010983412451,C
2159,18,M,Asian,None,15.71616968,9,Yes,Moderate,No,Yes,No,No,3.1844421071087297,B
2160,18,M,Caucasian,Bachelor's,9.249136341,11,No,Very High,No,No,Yes,No,2.6053753688041805,C
2161,18,M,African America,Higher,18.819315756855875,16,No,Very High,Yes,Yes,No,No,2.346025741368296,D
2162,15,F,African America,High school,9.727442016502952,6,Yes,Low,No,No,No,No,2.239463986,D
2163,16,F,Caucasian,High school,9.252385439,21,Yes,High,No,No,No,No,1.7511633575642405,F
2164,16,F,African America,None,15.701437231270255,7,No,High,Yes,Yes,No,No,2.952721567213245,C
2165,15,M,Caucasian,Some college,16.43155383521676,6,No,High,No,Yes,No,No,3.072136606487933,B
2166,16,M,Caucasian,Bachelor's,11.089782286423414,3,No,Moderate,No,No,No,No,2.809311538791001,C
2167,15,F,Caucasian,High school,3.595956269901508,2,Yes,None,No,No,No,No,2.6440598613135307,C
2168,16,F,Caucasian,High school,9.355164619,18,No,High,Yes,No,No,Yes,1.3974290948962047,F
2169,17,F,Caucasian,Some college,19.36145005819357,14,Yes,Low,No,No,No,No,2.4400605261033226,D
2170,17,F,Asian,Some college,15.059723860783702,3,No,Low,No,No,No,No,2.6268192376885873,C
2171,18,F,Caucasian,None,16.223252077582643,24,No,High,Yes,Yes,No,No,1.4684288845931317,F
2172,17,F,Caucasian,Some college,0.6565099763848026,8,No,Very High,No,No,Yes,No,2.3806669165758354,D
2173,17,M,Caucasian,High school,9.357189252683199,12,Yes,Low,Yes,No,No,No,2.303453349269981,D
2174,17,F,Asian,High school,12.932422673151107,17,No,High,No,No,No,No,1.5961281034309902,F
2175,15,M,African America,Some college,16.600653672561492,20,Yes,Moderate,No,Yes,No,No,1.6853891464062594,F
2176,17,M,African America,Bachelor's,0.9854730716554294,15,No,High,No,Yes,No,No,1.8970003503646622,F
2177,17,F,Asian,Some college,17.048777712837463,0,Yes,Moderate,No,No,No,No,3.4967765445807157,B
2178,18,F,Asian,Bachelor's,10.968018734838234,3,Yes,Low,No,No,Yes,No,3.361230858272882,B
2179,17,M,Caucasian,Some college,3.9462794115211985,17,No,Low,No,No,No,Yes,0.8217016697705576,F
2180,17,F,African America,Some college,6.345104329,7,Yes,Moderate,No,No,Yes,Yes,2.6404761356980795,C
2181,16,F,Asian,Some college,5.638591035031215,19,No,Low,No,No,Yes,No,0.8972169272385859,F
2182,18,M,Others,Bachelor's,10.617180685769515,15,No,None,No,Yes,Yes,No,1.6746762184450659,F
2183,18,M,Asian,Bachelor's,1.0337135982226364,20,No,High,No,Yes,No,No,0.9063537434531479,F
2184,18,M,Caucasian,None,3.1707231699984706,10,Yes,Moderate,No,No,Yes,No,2.4190289368571505,D
2185,18,F,Caucasian,Bachelor's,16.253860867515648,19,Yes,High,Yes,No,No,No,2.1314470687187597,D
2186,18,M,Caucasian,Bachelor's,2.6520798149362212,20,No,Low,No,No,No,Yes,1.030802658909541,F
2187,18,F,Asian,Some college,4.667925389162539,20,Yes,High,No,No,No,Yes,1.5095198602197915,F
2188,15,M,Caucasian,High school,9.067412112083147,20,No,Moderate,Yes,Yes,Yes,No,1.7892398367181417,F
2189,17,M,Caucasian,Bachelor's,10.34241776226661,26,Yes,None,No,No,No,No,0.5964170171485198,F
2190,18,M,Asian,Bachelor's,15.272209592283172,18,No,Moderate,No,No,No,No,1.4145556778225787,F
2191,17,F,Caucasian,High school,8.946648533323756,22,No,None,No,Yes,Yes,No,1.242176324159397,F
2192,17,F,Asian,Higher,15.797292420710775,18,No,High,Yes,No,No,No,1.9347838118971947,F
2193,15,M,Caucasian,None,12.366926140909149,17,No,High,No,Yes,No,No,2.3157698749693236,D
2194,18,M,Caucasian,High school,2.261994788476449,18,No,Moderate,Yes,Yes,No,No,1.8186125604584333,F
2195,16,M,Caucasian,Some college,3.1266287678567717,10,No,Low,Yes,Yes,Yes,Yes,2.3631214597500585,D
2196,15,F,Asian,Some college,8.740674508995417,2,No,Low,No,No,No,No,2.7913394031070666,C
2197,16,M,Caucasian,Some college,7.937787861780792,7,Yes,Moderate,Yes,No,No,No,2.9545340837691567,C
2198,17,F,Caucasian,None,14.870885392745892,19,No,High,No,No,No,Yes,1.8128870432088855,F
2199,17,M,Others,Higher,11.614742795947038,18,Yes,Low,No,No,No,No,1.1414565556036804,F
2200,15,M,Caucasian,None,7.762661620044986,9,No,None,No,Yes,No,No,2.295362280360723,D
2201,15,M,African America,High school,3.4152056690077126,15,No,Moderate,Yes,No,No,No,1.6771008018764466,F
2202,16,M,African America,None,4.536742046509903,4,No,Moderate,No,No,No,No,2.7521639310365127,C
2203,18,M,Caucasian,Some college,11.51002036938118,19,Yes,Low,No,No,No,No,1.201444582455696,F
2204,16,M,African America,Bachelor's,8.468776098,8,Yes,Moderate,Yes,Yes,Yes,Yes,2.901185606881623,C
2205,15,F,Caucasian,Some college,10.298550177213441,7,No,Moderate,Yes,No,No,No,2.6768273942833725,C
2206,16,M,African America,Bachelor's,3.4135487060446734,10,No,Moderate,Yes,No,No,No,2.297639912551669,D
2207,15,F,Caucasian,None,13.258125046891315,15,No,Moderate,No,No,No,No,1.4514410214002431,F
2208,16,M,African America,Some college,17.05077481711934,6,No,High,No,Yes,No,No,2.981786874282664,C
2209,15,M,Caucasian,Some college,5.158790135738012,14,Yes,None,No,No,Yes,Yes,1.4152214905212375,F
2210,15,F,African America,Some college,9.830284516636532,23,No,Low,Yes,No,No,No,0.9285393441441628,F
2211,15,M,Caucasian,None,19.510546580418037,28,No,Moderate,No,No,No,Yes,0.9840317826471041,F
2212,18,F,Caucasian,Some college,6.664834811014552,20,Yes,Moderate,Yes,No,No,Yes,1.382935704905427,F
2213,16,F,Caucasian,Some college,11.900926898475223,19,Yes,Moderate,No,Yes,No,No,1.8638998217614857,F
2214,16,M,Caucasian,Some college,1.8039140040048873,22,No,High,Yes,Yes,No,No,1.2284288472926583,F
2215,16,F,Asian,Some college,12.120300049588863,16,No,High,Yes,No,Yes,No,2.137393264966037,D
2216,15,F,Caucasian,High school,1.7926354660923582,5,No,Low,Yes,No,Yes,No,2.434532444006976,D
2217,16,M,Others,Some college,19.184708706476442,14,No,High,No,No,No,No,2.2564883117007817,D
2218,16,F,Others,High school,14.313253041446227,7,No,Moderate,No,Yes,No,No,2.6891551121146304,C
2219,15,M,African America,Bachelor's,15.763195762714128,6,Yes,Low,No,No,No,No,3.1312358848124213,B
2220,17,M,Caucasian,Some college,14.082087215432736,1,Yes,Very High,No,Yes,No,No,3.7702839726154447,A
2221,15,M,Caucasian,High school,11.794580721529314,29,No,High,No,Yes,No,No,0.7995911976901089,F
2222,16,M,Asian,Higher,8.998255621710108,12,No,Very High,Yes,Yes,No,No,2.964668230929299,C
2223,15,F,Caucasian,Some college,17.167467595221247,29,No,Low,No,Yes,No,No,0.7027603188634381,F
2224,17,M,Caucasian,None,19.13671335086126,22,No,Low,Yes,No,Yes,No,1.1936177713396423,F
2225,15,M,African America,Some college,9.980723458081627,28,No,Moderate,No,Yes,No,No,0.29995190616238165,F
2226,16,F,Asian,High school,18.63070098310524,5,No,High,No,Yes,No,No,3.299578873421429,B
2227,17,M,Asian,Bachelor's,11.66665819977035,28,No,Low,No,No,No,No,0.21236709520389885,F
2228,18,M,Caucasian,Bachelor's,10.767683737928664,4,No,High,Yes,Yes,Yes,No,3.526125037802421,A
2229,16,F,African America,Higher,9.089654659107133,19,No,Moderate,No,Yes,No,No,1.6117379539626007,F
2230,17,F,Caucasian,Some college,4.185755230602397,0,No,Moderate,Yes,Yes,No,No,3.343050864114286,B
2231,17,F,Caucasian,Some college,0.074393216,28,No,High,No,No,No,No,0.026468661064280502,F
2232,18,F,Asian,Some college,4.830124537121225,17,No,High,Yes,No,No,No,1.6364031104028853,F
2233,15,F,Caucasian,High school,10.194463432071304,14,No,None,No,No,No,No,1.7097013783889978,F
2234,15,F,Caucasian,Some college,7.599199045195051,22,No,Very High,No,Yes,Yes,No,1.4851118281074416,F
2235,16,F,Caucasian,Some college,8.969704560052676,9,No,Moderate,Yes,Yes,No,No,2.9994091469264443,C
2236,18,M,Asian,None,19.61296439128099,2,Yes,None,Yes,No,No,No,3.515415829646008,A
2237,15,F,Asian,Some college,7.005447413386552,4,No,High,No,No,No,No,2.9181391275529593,C
2238,18,F,African America,Bachelor's,9.043658787202158,23,No,Very High,Yes,Yes,No,No,1.3622335993641654,F
2239,15,F,Asian,Bachelor's,2.6703110270563912,28,No,High,No,No,No,No,0.20506796014630108,F
2240,17,M,Caucasian,None,0.9591546487397529,12,No,High,Yes,No,Yes,No,2.2332394663089845,D
2241,15,M,Caucasian,None,15.508190291849893,7,Yes,High,No,Yes,No,No,3.159302938456266,B
2242,18,F,Caucasian,High school,11.413663501439572,21,Yes,Very High,No,No,Yes,No,1.9946117032015562,F
2243,17,F,Caucasian,Bachelor's,15.214096120877901,20,No,None,No,No,No,Yes,0.9990885438974272,F
2244,17,F,Caucasian,High school,2.9972559777310326,28,No,High,Yes,Yes,No,No,0.5219557256642748,F
2245,17,M,Others,Some college,11.436575423653819,1,No,High,Yes,No,No,No,3.4636875491234314,B
2246,18,M,Caucasian,High school,5.072849486827511,8,No,None,No,Yes,No,No,1.9879647265294176,F
2247,16,F,Caucasian,Some college,4.561236338000398,16,No,Moderate,Yes,No,No,Yes,1.6819048043902567,F
2248,16,M,Caucasian,High school,0.23052028105970512,26,No,Moderate,No,No,No,No,0.11263505899518719,F
2249,16,F,Caucasian,Some college,2.606814471381438,17,No,High,Yes,No,No,Yes,1.9079839135479153,F
2250,18,M,Others,High school,6.185362229993907,12,No,None,No,No,No,No,1.1979333311054492,F
2251,17,M,Caucasian,Some college,2.337575211818781,0,Yes,High,No,No,No,No,3.2152726848869184,B
2252,16,F,Caucasian,High school,19.71716880821875,11,No,Low,No,No,No,No,2.190269258704484,D
2253,18,F,Asian,Some college,6.172652970479014,19,No,Moderate,No,No,Yes,No,1.1509661314441684,F
2254,16,F,Caucasian,Bachelor's,2.6064789340465633,19,No,High,No,No,No,Yes,0.6901513450987352,F
2255,15,F,Caucasian,High school,3.981646256559155,20,No,Moderate,Yes,No,No,No,1.5199552920755757,F
2256,16,M,Caucasian,Bachelor's,11.75406456682953,4,Yes,Moderate,No,No,No,No,3.168988610106379,B
2257,16,M,African America,Some college,1.2808704772957702,7,No,None,Yes,No,No,No,1.8081645587687412,F
2258,17,M,Others,High school,17.248682602823138,26,Yes,High,Yes,No,No,No,1.1158787303056936,F
2259,18,F,Asian,Some college,19.229993584742946,14,No,Very High,No,No,No,No,2.0033079798237297,D
2260,17,M,Caucasian,High school,4.934948413347618,26,Yes,Very High,No,No,No,No,0.8897149150878433,F
2261,17,F,Asian,Some college,9.001905371817188,2,Yes,High,Yes,Yes,No,No,3.984673602658726,A
2262,17,M,Caucasian,Some college,0.4426890205899414,5,No,Low,Yes,No,No,No,2.3254340649162404,D
2263,17,F,Caucasian,High school,12.81420449454443,27,No,Low,Yes,No,Yes,No,0.6133163315649763,F
2264,17,F,Caucasian,Some college,8.278521161051778,12,Yes,Low,Yes,Yes,Yes,No,2.712229743,C
2265,16,M,Caucasian,Bachelor's,5.401169322031114,11,No,Moderate,No,No,Yes,No,2.096616211446693,D
2266,17,F,African America,Bachelor's,4.1367422123321695,18,No,Low,Yes,No,No,No,1.1830638503416233,F
2267,17,F,African America,Some college,13.080461553175208,28,No,Low,No,No,Yes,No,0.5601746057023475,F
2268,18,M,Others,Higher,8.324340621,17,No,High,No,No,No,No,1.1674254127713368,F
2269,15,F,African America,Some college,3.5931857805982403,23,No,Moderate,Yes,No,No,Yes,0.9231815615047178,F
2270,16,F,African America,High school,13.782181629736481,0,No,High,Yes,No,No,No,3.841286249,A
2271,16,F,Caucasian,Bachelor's,11.301445660733872,24,No,Very High,Yes,Yes,No,No,1.212880751488374,F
2272,16,M,Caucasian,Some college,17.173441098589922,26,No,High,No,No,Yes,No,0.9621492198905311,F
2273,17,M,African America,Some college,2.349517977529858,6,Yes,High,Yes,No,No,No,2.5020091336326127,C
2274,17,F,Caucasian,Some college,15.713332038889122,11,No,High,Yes,No,No,No,2.4562237944460525,D
2275,17,M,Asian,Bachelor's,13.47033573634518,9,Yes,Moderate,Yes,No,No,No,2.646556960552807,C
2276,18,F,Caucasian,Bachelor's,2.3002187365619564,28,Yes,None,No,No,No,No,0.3817684951501578,F
2277,15,F,Caucasian,Some college,13.896414597434415,11,Yes,None,Yes,Yes,No,No,2.396139095071558,D
2278,17,F,Caucasian,High school,8.830945777596607,10,Yes,Low,No,Yes,Yes,No,2.5956488625977054,C
2279,15,F,Caucasian,Some college,18.899695711116863,3,Yes,High,Yes,Yes,No,No,4,A
2280,18,F,Caucasian,Some college,2.8322270123579862,18,Yes,Very High,Yes,No,No,No,1.4195226349555488,F
2281,16,M,Asian,High school,12.85666781631476,5,No,Very High,Yes,Yes,No,No,3.432684708354722,B
2282,17,F,Caucasian,Some college,7.6396009092589185,24,No,None,No,No,No,Yes,0.12930675188754656,F
2283,15,M,African America,Some college,19.136293411817554,8,Yes,Very High,No,No,No,No,2.9289482377250686,C
2284,15,M,Caucasian,High school,6.599497906,19,No,Moderate,No,No,No,No,0.9471334632498166,F
2285,17,F,Caucasian,High school,19.243718189836002,9,Yes,High,No,Yes,No,No,2.9995441039151167,C
2286,16,F,Caucasian,High school,18.02971702201498,4,Yes,Low,Yes,No,No,No,3.0553862953980757,B
2287,16,M,Asian,Bachelor's,5.407664706213127,26,No,None,No,No,No,No,0,F
2288,16,M,Caucasian,High school,16.070835536528556,12,Yes,Moderate,No,Yes,No,Yes,2.745858798383193,C
2289,18,M,Asian,High school,19.91208403607012,8,No,High,Yes,No,Yes,Yes,3.2146284256976476,B
2290,15,F,Caucasian,Some college,5.053260043425647,1,No,Low,No,No,Yes,No,3.4154133242434344,B
2291,15,M,Asian,High school,8.735543386466393,17,No,Low,Yes,No,No,Yes,1.4693892718306072,F
2292,15,F,Caucasian,None,10.403614731335193,20,No,Very High,No,No,No,No,1.5521129376507927,F
2293,18,F,African America,High school,5.898622716077286,0,No,Very High,No,No,No,No,3.548459826086951,A
2294,15,F,African America,Some college,0.3052967929205952,23,No,None,Yes,No,No,No,0.192625112,F
2295,18,M,Others,Some college,4.402584883950533,20,No,High,No,No,No,No,1.3489974202990602,F
2296,16,F,Caucasian,High school,5.638737686835169,11,Yes,Moderate,No,Yes,No,No,2.1431050688591977,D
2297,17,F,Caucasian,Some college,8.871994026363744,9,No,Moderate,No,Yes,No,Yes,2.4713865329338423,D
2298,15,F,Caucasian,Higher,3.4220495682680374,1,No,Moderate,No,Yes,No,No,3.205425334412305,B
2299,15,F,Asian,High school,17.465087133833453,27,No,Moderate,Yes,No,No,No,0.4541144380742554,F
2300,16,F,African America,High school,14.098222654626722,8,Yes,Moderate,Yes,No,No,No,2.809833207494068,C
2301,17,M,Asian,High school,1.7040095511932396,1,Yes,Moderate,No,No,No,No,2.997505608420635,C
2302,18,F,Caucasian,Some college,13.001849022798629,22,No,Moderate,Yes,Yes,No,Yes,1.1761890337144743,F
2303,17,F,Caucasian,Some college,13.073129528112409,23,No,High,Yes,Yes,Yes,No,1.6689245457866109,F
2304,16,M,Caucasian,High school,19.124423472872554,29,Yes,High,Yes,Yes,No,No,1.6230040750090506,F
2305,16,F,Others,Some college,0.060417427123224954,21,No,Moderate,No,No,No,Yes,0.5177931283748711,F
2306,17,M,African America,None,4.958648996116144,13,No,Low,Yes,No,No,No,1.9461006983336526,F
2307,18,F,Others,Some college,18.55582958750631,10,No,High,No,Yes,No,No,2.815003047977988,C
2308,18,M,Caucasian,Some college,18.64267830796566,22,No,High,Yes,No,No,No,1.2481825668142499,F
2309,15,M,African America,High school,14.411728387412747,10,Yes,High,Yes,No,No,No,2.7590143433849756,C
2310,18,F,African America,Some college,15.315266420950799,16,No,Moderate,No,Yes,No,No,1.9212942080249984,F
2311,17,F,Caucasian,High school,1.8296591585929423,3,No,Low,No,No,No,No,2.732290675858265,C
2312,16,F,Asian,Some college,10.277516695564673,12,No,High,No,No,No,No,2.2286086189122747,D
2313,15,M,Others,None,4.6316598257799875,6,Yes,Moderate,No,No,Yes,No,2.611688472593835,C
2314,15,M,Asian,Bachelor's,3.6243608722723453,15,Yes,Very High,No,No,Yes,No,2.197776727185656,D
2315,16,M,Asian,High school,16.20606598246665,0,Yes,High,Yes,No,No,No,3.3355067927178226,B
2316,18,F,Caucasian,Bachelor's,2.7007627336109485,12,No,Low,No,No,No,No,1.7215979626358573,F
2317,16,M,Caucasian,High school,9.373032739927705,0,No,Moderate,No,Yes,Yes,Yes,3.2879731984208025,B
2318,18,M,Others,Some college,18.77156479172066,10,Yes,High,No,No,No,No,2.561964556788972,C
2319,16,F,Caucasian,High school,3.716641111306851,5,No,Moderate,No,No,No,No,2.3585718660404216,D
2320,17,M,Asian,Bachelor's,19.55986847476469,19,Yes,Moderate,No,No,No,No,1.497673654260138,F
2321,18,M,Asian,High school,19.88575971522118,2,No,High,Yes,No,No,No,3.5172371287357262,A
2322,17,F,African America,High school,11.112343093648057,11,No,High,No,No,No,No,2.404089819888117,D
2323,15,M,Others,Some college,3.4028548035431583,4,No,Low,Yes,Yes,Yes,Yes,2.5172289818586204,C
2324,16,F,Caucasian,None,6.322097758817913,8,Yes,Moderate,No,No,No,No,2.4352442824022056,D
2325,15,F,Caucasian,High school,8.489856653530703,25,Yes,Very High,Yes,No,No,No,1.2832275062864187,F
2326,15,F,Caucasian,Bachelor's,6.186484487164458,25,No,Very High,No,Yes,No,No,1.099434304470497,F
2327,15,F,Caucasian,Higher,5.612711597530316,11,No,High,Yes,No,No,No,2.1911967950430395,D
2328,15,F,Caucasian,High school,19.44459418432715,29,Yes,Very High,Yes,No,Yes,No,1.584478764070205,F
2329,16,M,Caucasian,Bachelor's,3.067296548314913,29,No,Moderate,Yes,No,No,No,0.4757308333876264,F
2330,15,M,Asian,Some college,14.666558174337245,27,Yes,Moderate,Yes,No,No,No,1.2072685461345753,F
2331,16,F,Others,High school,0.008205789,26,No,Moderate,Yes,No,No,No,0.26492416295282706,F
2332,16,F,Caucasian,Some college,11.923653388047537,9,No,Low,Yes,No,No,No,2.706659620286692,C
2333,17,M,Caucasian,Some college,18.31886007908105,18,No,Moderate,Yes,No,No,No,1.5304278892477712,F
2334,18,F,Others,Higher,5.758681882,4,No,Moderate,Yes,Yes,No,Yes,3.1274525275923986,B
2335,18,F,Caucasian,High school,3.710519505154384,25,No,High,Yes,No,No,No,1.0036141456872019,F
2336,16,F,Caucasian,Some college,13.033595897568539,4,No,High,No,No,No,Yes,3.3692186048208828,B
2337,17,M,Caucasian,None,14.252028145967863,8,No,High,No,No,No,No,2.7913861084723397,C
2338,16,M,African America,High school,13.760610379039626,26,No,Moderate,Yes,No,No,No,0.6735259456903064,F
2339,16,F,Caucasian,None,6.386337600427481,27,No,Low,No,No,No,No,0.3375541414467983,F
2340,16,F,Others,Higher,5.044048043186617,25,Yes,Moderate,Yes,No,No,No,0.886889416,F
2341,17,M,Caucasian,Bachelor's,19.118375999240882,26,No,High,No,Yes,Yes,No,1.5066627733506968,F
2342,18,M,African America,Some college,18.46599016539859,19,No,Low,No,Yes,Yes,No,1.7051993889190245,F
2343,17,F,Caucasian,Some college,9.146332197856406,16,No,Moderate,Yes,No,No,Yes,1.972791413902718,F
2344,15,F,Caucasian,High school,16.923877323087467,9,No,Moderate,No,Yes,No,No,2.626082828753646,C
2345,17,M,African America,High school,9.046469553,20,Yes,High,No,No,No,No,1.671968652950504,F
2346,17,M,Asian,High school,8.487780361450207,0,No,High,No,No,No,No,3.0937609252908795,B
2347,17,M,Asian,High school,3.135258951985893,21,Yes,High,No,Yes,No,Yes,1.6433737595842495,F
2348,17,F,African America,Some college,8.528121129839457,27,No,Moderate,Yes,Yes,No,No,0.3392066993150443,F
2349,18,M,Others,Some college,10.74833877199614,15,No,Moderate,No,No,Yes,Yes,1.9263590676627524,F
2350,15,F,Asian,None,0.4500865485737293,25,No,Low,Yes,No,No,No,0.4499062079461153,F
2351,18,M,Asian,None,8.882260103508129,25,Yes,Low,No,No,No,No,0.7095708392685087,F
2352,18,M,Caucasian,High school,15.627124367904006,14,Yes,Low,Yes,No,No,Yes,1.748279682449194,F
2353,17,M,Caucasian,Some college,13.600921127485396,22,No,Low,No,Yes,No,No,0.9721682581321198,F
2354,16,M,Caucasian,Bachelor's,12.70313978,16,Yes,Low,No,No,No,Yes,1.934935784062694,F
2355,16,F,African America,Some college,18.19110856874405,25,No,Low,No,No,Yes,No,0.6903478839140333,F
2356,18,F,Caucasian,Bachelor's,0.3606401965046002,19,Yes,Low,No,No,No,No,0.7303661593128756,F
2357,18,M,Caucasian,Some college,11.140951723844683,24,No,High,No,No,No,Yes,0.6822651648416035,F
2358,17,F,Asian,High school,15.746976968194142,12,No,Very High,Yes,Yes,No,No,3.0234824828446896,B
2359,18,M,Asian,High school,10.826707654025345,0,No,High,No,Yes,Yes,No,3.729652301008408,A
2360,17,M,Others,Bachelor's,6.477911051607583,24,Yes,None,No,No,No,No,0.8419632253726905,F
2361,16,M,Caucasian,Some college,2.725011301839557,7,Yes,Moderate,No,No,No,No,2.5841742785969637,C
2362,16,M,African America,High school,17.751261436323826,4,Yes,High,Yes,No,No,No,3.3721260428259656,B
2363,15,F,Caucasian,Some college,9.415247848,5,Yes,Low,No,No,No,No,3.060805402033993,B
2364,16,M,Caucasian,Some college,17.562303939714027,22,No,High,No,No,No,No,1.1680520002406818,F
2365,18,M,Caucasian,Some college,11.717042448663367,19,Yes,Moderate,No,No,No,No,1.3492561219436314,F
2366,16,F,Caucasian,Bachelor's,13.483842332300016,29,Yes,Very High,Yes,No,No,No,1.1179648263826583,F
2367,17,M,Caucasian,Some college,16.085223087569002,13,No,High,Yes,No,Yes,No,2.578667734306398,C
2368,16,M,Asian,Some college,13.183110892002688,21,No,High,No,Yes,No,No,1.6255519548363606,F
2369,15,M,Caucasian,None,7.961096813578754,22,No,High,No,No,No,Yes,0.9340163958011902,F
2370,16,F,Asian,None,10.27266767857302,10,Yes,Low,No,Yes,No,Yes,2.7026383401137477,C
2371,17,M,African America,High school,16.060910493517596,5,Yes,Low,Yes,No,No,No,2.964009263152522,C
2372,17,F,Caucasian,None,7.473005927459684,10,Yes,Moderate,No,Yes,No,No,2.267458131705519,D
2373,18,M,Caucasian,Some college,7.762429135369942,12,Yes,Low,Yes,No,No,No,1.7536230683511043,F
2374,16,M,Caucasian,Some college,1.913802321160023,11,Yes,Low,No,Yes,No,No,2.0232340815930123,D
2375,17,F,African America,High school,18.291688704434954,21,Yes,Moderate,No,No,No,No,1.6780125322160857,F
2376,15,M,Caucasian,Bachelor's,1.8207262989088346,1,Yes,High,No,Yes,Yes,No,3.6598364053122476,A
2377,18,M,Caucasian,High school,12.964183548971118,20,No,None,Yes,Yes,No,No,1.3627443691586447,F
2378,15,F,Caucasian,High school,8.263889576055954,2,No,Low,Yes,No,No,No,2.8138057680897126,C
2379,16,F,African America,High school,8.112387805108847,22,No,Moderate,Yes,No,No,No,1.3027119835441363,F
2380,16,F,Others,High school,13.591036731453679,3,Yes,Moderate,No,Yes,No,Yes,3.3839114785072537,B
2381,16,F,Caucasian,High school,1.3418746525975744,16,No,Low,No,Yes,No,No,1.3787513079619265,F
2382,18,F,Asian,Some college,11.874115659028693,27,No,Very High,No,Yes,No,No,0.731486867,F
